6E9V_S_S	2	3l1nA	2	3	6E9V_S_S_merizo_01:3l1nA01:0.63736,6E9V_S_S_merizo_02:3l1nA02:0.54405	[{"cath": "6.10.140.790", "res": "1.300"},{"cath": "1.20.1280.140", "res": "1.300"}]
6E9V_S_S	2	3l1nA	2	0	6E9V_S_S_merizo_01:3l1nA02:0.52105,6E9V_S_S_merizo_02:3l1nA01:0.66471	[{"cath": "1.20.1280.140", "res": "1.300"},{"cath": "6.10.140.790", "res": "1.300"}]
6E9V_S_S	2	3pe0A	3	2	6E9V_S_S_merizo_01:3pe0A01:0.57586,6E9V_S_S_merizo_02:3pe0A02:0.59648	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_S_S	2	3pe0A	3	0	6E9V_S_S_merizo_01:3pe0A02:0.59875,6E9V_S_S_merizo_02:3pe0A01:0.60749	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_S_S	2	4k35A	3	2	6E9V_S_S_merizo_01:4k35A03:0.68551,6E9V_S_S_merizo_02:4k35A04:0.57689	[{"cath": "1.10.287.1170", "res": "2.000"},{"cath": "1.20.5.420", "res": "2.000"}]
6E9V_S_S	2	4k35A	3	0	6E9V_S_S_merizo_01:4k35A04:0.61939,6E9V_S_S_merizo_02:4k35A03:0.56998	[{"cath": "1.20.5.420", "res": "2.000"},{"cath": "1.10.287.1170", "res": "2.000"}]
6E9V_T_T	2	1ho8A	2	3	6E9V_T_T_merizo_01:1ho8A01:0.54764,6E9V_T_T_merizo_02:1ho8A02:0.53648	[{"cath": "1.25.10.10", "res": "2.950"},{"cath": "1.25.40.150", "res": "2.950"}]
6E9V_T_T	2	1zeeA	2	3	6E9V_T_T_merizo_01:1zeeA01:0.59403,6E9V_T_T_merizo_02:1zeeA02:0.64969	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9V_T_T	2	1zeeA	2	0	6E9V_T_T_merizo_01:1zeeA02:0.5613,6E9V_T_T_merizo_02:1zeeA01:0.53151	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9V_T_T	2	2a2fX	2	0	6E9V_T_T_merizo_01:2a2fX02:0.55061,6E9V_T_T_merizo_02:2a2fX01:0.51256	[{"cath": "1.20.58.670", "res": "2.500"},{"cath": "1.10.357.30", "res": "2.500"}]
6E9V_T_T	2	2b1eA	2	3	6E9V_T_T_merizo_01:2b1eA02:0.5222,6E9V_T_T_merizo_02:2b1eA03:0.52264	[{"cath": "1.20.1310.30", "res": "2.000"},{"cath": "1.10.357.60", "res": "2.000"}]
6E9V_T_T	2	2v7kA	2	3	6E9V_T_T_merizo_01:2v7kA01:0.52806,6E9V_T_T_merizo_02:2v7kA02:0.5791	[{"cath": "1.20.58.1320", "res": "1.700"},{"cath": "1.20.58.480", "res": "1.700"}]
6E9V_T_T	2	2v7kA	2	0	6E9V_T_T_merizo_01:2v7kA02:0.59038,6E9V_T_T_merizo_02:2v7kA01:0.51675	[{"cath": "1.20.58.480", "res": "1.700"},{"cath": "1.20.58.1320", "res": "1.700"}]
6E9V_T_T	2	2yinA	2	3	6E9V_T_T_merizo_01:2yinA01:0.61645,6E9V_T_T_merizo_02:2yinA03:0.59117	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9V_T_T	2	2yinA	2	0	6E9V_T_T_merizo_01:2yinA03:0.62645,6E9V_T_T_merizo_02:2yinA01:0.58934	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9V_T_T	2	3i5pA	2	3	6E9V_T_T_merizo_01:3i5pA01:0.54689,6E9V_T_T_merizo_02:3i5pA03:0.50956	[{"cath": "1.25.40.450", "res": "3.200"},{"cath": "1.20.120.1880", "res": "3.200"}]
6E9V_T_T	2	3nfqA	2	0	6E9V_T_T_merizo_01:3nfqA02:0.54441,6E9V_T_T_merizo_02:3nfqA01:0.61559	[{"cath": "1.20.930.10", "res": "1.850"},{"cath": "1.20.5.170", "res": "1.850"}]
6E9V_U_U	2	1p49A	2	0	6E9V_U_U_merizo_01:1p49A02:0.66569,6E9V_U_U_merizo_02:1p49A01:0.5083	[{"cath": "1.10.287.550", "res": "2.600"},{"cath": "3.40.720.10", "res": "2.600"}]
6E9V_U_U	2	1zeeA	2	3	6E9V_U_U_merizo_01:1zeeA01:0.59403,6E9V_U_U_merizo_02:1zeeA02:0.63541	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9V_U_U	2	1zeeA	2	0	6E9V_U_U_merizo_01:1zeeA02:0.61634,6E9V_U_U_merizo_02:1zeeA01:0.59145	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9V_U_U	2	2b1eA	2	3	6E9V_U_U_merizo_01:2b1eA02:0.55428,6E9V_U_U_merizo_02:2b1eA03:0.53154	[{"cath": "1.20.1310.30", "res": "2.000"},{"cath": "1.10.357.60", "res": "2.000"}]
6E9V_U_U	2	2v7kA	2	3	6E9V_U_U_merizo_01:2v7kA01:0.53109,6E9V_U_U_merizo_02:2v7kA02:0.61944	[{"cath": "1.20.58.1320", "res": "1.700"},{"cath": "1.20.58.480", "res": "1.700"}]
6E9V_U_U	2	2yinA	2	3	6E9V_U_U_merizo_01:2yinA01:0.53102,6E9V_U_U_merizo_02:2yinA03:0.60871	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9V_U_U	2	2yinA	2	0	6E9V_U_U_merizo_01:2yinA03:0.58755,6E9V_U_U_merizo_02:2yinA01:0.5352	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9V_U_U	2	3fhnA	5	0	6E9V_U_U_merizo_01:3fhnA03:0.56236,6E9V_U_U_merizo_02:3fhnA01:0.52162	[{"cath": "1.10.357.100", "res": "3.000"},{"cath": "6.10.280.210", "res": "3.000"}]
6E9V_U_U	2	3hl1A	2	0	6E9V_U_U_merizo_01:3hl1A02:0.58583,6E9V_U_U_merizo_02:3hl1A01:0.61082	[{"cath": "6.10.140.1530", "res": "1.950"},{"cath": "1.20.1260.10", "res": "1.950"}]
6E9V_U_U	2	3l1nA	2	3	6E9V_U_U_merizo_01:3l1nA01:0.63736,6E9V_U_U_merizo_02:3l1nA02:0.58753	[{"cath": "6.10.140.790", "res": "1.300"},{"cath": "1.20.1280.140", "res": "1.300"}]
6E9V_U_U	2	3l1nA	2	0	6E9V_U_U_merizo_01:3l1nA02:0.53872,6E9V_U_U_merizo_02:3l1nA01:0.66472	[{"cath": "1.20.1280.140", "res": "1.300"},{"cath": "6.10.140.790", "res": "1.300"}]
6E9V_U_U	2	3pe0A	3	2	6E9V_U_U_merizo_01:3pe0A01:0.58416,6E9V_U_U_merizo_02:3pe0A02:0.64024	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_U_U	2	3pe0A	3	0	6E9V_U_U_merizo_01:3pe0A02:0.60587,6E9V_U_U_merizo_02:3pe0A01:0.61251	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_U_U	2	4k35A	3	2	6E9V_U_U_merizo_01:4k35A03:0.68552,6E9V_U_U_merizo_02:4k35A04:0.57688	[{"cath": "1.10.287.1170", "res": "2.000"},{"cath": "1.20.5.420", "res": "2.000"}]
6E9V_U_U	2	4k35A	3	0	6E9V_U_U_merizo_01:4k35A04:0.61938,6E9V_U_U_merizo_02:4k35A03:0.60668	[{"cath": "1.20.5.420", "res": "2.000"},{"cath": "1.10.287.1170", "res": "2.000"}]
6E9V_V_V	2	1p49A	2	0	6E9V_V_V_merizo_01:1p49A02:0.66569,6E9V_V_V_merizo_02:1p49A01:0.5083	[{"cath": "1.10.287.550", "res": "2.600"},{"cath": "3.40.720.10", "res": "2.600"}]
6E9V_V_V	2	1zeeA	2	3	6E9V_V_V_merizo_01:1zeeA01:0.59403,6E9V_V_V_merizo_02:1zeeA02:0.63542	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9V_V_V	2	1zeeA	2	0	6E9V_V_V_merizo_01:1zeeA02:0.61634,6E9V_V_V_merizo_02:1zeeA01:0.59145	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9V_V_V	2	2b1eA	2	3	6E9V_V_V_merizo_01:2b1eA02:0.55428,6E9V_V_V_merizo_02:2b1eA03:0.53154	[{"cath": "1.20.1310.30", "res": "2.000"},{"cath": "1.10.357.60", "res": "2.000"}]
6E9V_V_V	2	2v7kA	2	3	6E9V_V_V_merizo_01:2v7kA01:0.53109,6E9V_V_V_merizo_02:2v7kA02:0.61943	[{"cath": "1.20.58.1320", "res": "1.700"},{"cath": "1.20.58.480", "res": "1.700"}]
6E9V_V_V	2	2yinA	2	3	6E9V_V_V_merizo_01:2yinA01:0.53102,6E9V_V_V_merizo_02:2yinA03:0.60872	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9V_V_V	2	2yinA	2	0	6E9V_V_V_merizo_01:2yinA03:0.58756,6E9V_V_V_merizo_02:2yinA01:0.53521	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9V_V_V	2	3fhnA	5	0	6E9V_V_V_merizo_01:3fhnA03:0.56236,6E9V_V_V_merizo_02:3fhnA01:0.52162	[{"cath": "1.10.357.100", "res": "3.000"},{"cath": "6.10.280.210", "res": "3.000"}]
6E9V_V_V	2	3hl1A	2	0	6E9V_V_V_merizo_01:3hl1A02:0.58584,6E9V_V_V_merizo_02:3hl1A01:0.61083	[{"cath": "6.10.140.1530", "res": "1.950"},{"cath": "1.20.1260.10", "res": "1.950"}]
6E9V_V_V	2	3l1nA	2	3	6E9V_V_V_merizo_01:3l1nA01:0.63737,6E9V_V_V_merizo_02:3l1nA02:0.58753	[{"cath": "6.10.140.790", "res": "1.300"},{"cath": "1.20.1280.140", "res": "1.300"}]
6E9V_V_V	2	3l1nA	2	0	6E9V_V_V_merizo_01:3l1nA02:0.53871,6E9V_V_V_merizo_02:3l1nA01:0.66471	[{"cath": "1.20.1280.140", "res": "1.300"},{"cath": "6.10.140.790", "res": "1.300"}]
6E9V_V_V	2	3pe0A	3	2	6E9V_V_V_merizo_01:3pe0A01:0.58415,6E9V_V_V_merizo_02:3pe0A02:0.64025	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_V_V	2	3pe0A	3	0	6E9V_V_V_merizo_01:3pe0A02:0.60587,6E9V_V_V_merizo_02:3pe0A01:0.61252	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_V_V	2	4k35A	3	2	6E9V_V_V_merizo_01:4k35A03:0.68552,6E9V_V_V_merizo_02:4k35A04:0.57688	[{"cath": "1.10.287.1170", "res": "2.000"},{"cath": "1.20.5.420", "res": "2.000"}]
6E9V_V_V	2	4k35A	3	0	6E9V_V_V_merizo_01:4k35A04:0.61938,6E9V_V_V_merizo_02:4k35A03:0.60668	[{"cath": "1.20.5.420", "res": "2.000"},{"cath": "1.10.287.1170", "res": "2.000"}]
6E9V_W_W	2	1ho8A	2	3	6E9V_W_W_merizo_01:1ho8A01:0.54764,6E9V_W_W_merizo_02:1ho8A02:0.53648	[{"cath": "1.25.10.10", "res": "2.950"},{"cath": "1.25.40.150", "res": "2.950"}]
6E9V_W_W	2	1zeeA	2	3	6E9V_W_W_merizo_01:1zeeA01:0.59403,6E9V_W_W_merizo_02:1zeeA02:0.6497	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9V_W_W	2	1zeeA	2	0	6E9V_W_W_merizo_01:1zeeA02:0.5613,6E9V_W_W_merizo_02:1zeeA01:0.53152	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9V_W_W	2	2a2fX	2	0	6E9V_W_W_merizo_01:2a2fX02:0.55061,6E9V_W_W_merizo_02:2a2fX01:0.51256	[{"cath": "1.20.58.670", "res": "2.500"},{"cath": "1.10.357.30", "res": "2.500"}]
6E9V_W_W	2	2b1eA	2	3	6E9V_W_W_merizo_01:2b1eA02:0.5222,6E9V_W_W_merizo_02:2b1eA03:0.52264	[{"cath": "1.20.1310.30", "res": "2.000"},{"cath": "1.10.357.60", "res": "2.000"}]
6E9V_W_W	2	2v7kA	2	3	6E9V_W_W_merizo_01:2v7kA01:0.52806,6E9V_W_W_merizo_02:2v7kA02:0.57911	[{"cath": "1.20.58.1320", "res": "1.700"},{"cath": "1.20.58.480", "res": "1.700"}]
6E9V_W_W	2	2v7kA	2	0	6E9V_W_W_merizo_01:2v7kA02:0.59039,6E9V_W_W_merizo_02:2v7kA01:0.51675	[{"cath": "1.20.58.480", "res": "1.700"},{"cath": "1.20.58.1320", "res": "1.700"}]
6E9V_W_W	2	2yinA	2	3	6E9V_W_W_merizo_01:2yinA01:0.61646,6E9V_W_W_merizo_02:2yinA03:0.59116	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9V_W_W	2	2yinA	2	0	6E9V_W_W_merizo_01:2yinA03:0.62645,6E9V_W_W_merizo_02:2yinA01:0.58934	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9V_W_W	2	3i5pA	2	3	6E9V_W_W_merizo_01:3i5pA01:0.54689,6E9V_W_W_merizo_02:3i5pA03:0.50955	[{"cath": "1.25.40.450", "res": "3.200"},{"cath": "1.20.120.1880", "res": "3.200"}]
6E9V_W_W	2	3nfqA	2	0	6E9V_W_W_merizo_01:3nfqA02:0.54441,6E9V_W_W_merizo_02:3nfqA01:0.6156	[{"cath": "1.20.930.10", "res": "1.850"},{"cath": "1.20.5.170", "res": "1.850"}]
6E9V_X_X	2	1zeeA	2	3	6E9V_X_X_merizo_01:1zeeA01:0.56887,6E9V_X_X_merizo_02:1zeeA02:0.56274	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9V_X_X	2	1zeeA	2	0	6E9V_X_X_merizo_01:1zeeA02:0.59304,6E9V_X_X_merizo_02:1zeeA01:0.55407	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9V_X_X	2	2a2fX	2	0	6E9V_X_X_merizo_01:2a2fX02:0.54381,6E9V_X_X_merizo_02:2a2fX01:0.5409	[{"cath": "1.20.58.670", "res": "2.500"},{"cath": "1.10.357.30", "res": "2.500"}]
6E9V_X_X	2	2looA	2	3	6E9V_X_X_merizo_01:2looA01:0.5149,6E9V_X_X_merizo_02:2looA02:0.53349	[{"cath": "6.10.250.1330", "res": "NA"},{"cath": "1.10.10.1740", "res": "NA"}]
6E9V_X_X	2	2ra1A	2	3	6E9V_X_X_merizo_01:2ra1A02:0.59398,6E9V_X_X_merizo_02:2ra1A03:0.56882	[{"cath": "1.20.58.780", "res": "2.410"},{"cath": "1.20.58.770", "res": "2.410"}]
6E9V_X_X	2	2ra1A	2	0	6E9V_X_X_merizo_01:2ra1A03:0.69105,6E9V_X_X_merizo_02:2ra1A02:0.58615	[{"cath": "1.20.58.770", "res": "2.410"},{"cath": "1.20.58.780", "res": "2.410"}]
6E9V_X_X	2	2vxgA	2	3	6E9V_X_X_merizo_01:2vxgA01:0.54112,6E9V_X_X_merizo_02:2vxgA02:0.59428	[{"cath": "6.10.140.270", "res": "1.900"},{"cath": "1.10.220.100", "res": "1.900"}]
6E9V_X_X	2	2vxgA	2	0	6E9V_X_X_merizo_01:2vxgA02:0.58963,6E9V_X_X_merizo_02:2vxgA01:0.54965	[{"cath": "1.10.220.100", "res": "1.900"},{"cath": "6.10.140.270", "res": "1.900"}]
6E9V_X_X	2	2yinA	2	3	6E9V_X_X_merizo_01:2yinA01:0.51169,6E9V_X_X_merizo_02:2yinA03:0.59951	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9V_X_X	2	2yinA	2	0	6E9V_X_X_merizo_01:2yinA03:0.62245,6E9V_X_X_merizo_02:2yinA01:0.50132	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9V_X_X	2	3axjB	2	3	6E9V_X_X_merizo_01:3axjB01:0.55122,6E9V_X_X_merizo_02:3axjB02:0.5418	[{"cath": "1.20.58.190", "res": "2.100"},{"cath": "1.20.58.200", "res": "2.100"}]
6E9V_X_X	2	3axjB	2	0	6E9V_X_X_merizo_01:3axjB02:0.67814,6E9V_X_X_merizo_02:3axjB01:0.5604	[{"cath": "1.20.58.200", "res": "2.100"},{"cath": "1.20.58.190", "res": "2.100"}]
6E9V_X_X	2	3rh3A	2	0	6E9V_X_X_merizo_01:3rh3A02:0.57693,6E9V_X_X_merizo_02:3rh3A01:0.53631	[{"cath": "1.20.58.820", "res": "2.100"},{"cath": "1.20.120.930", "res": "2.100"}]
6E9V_Y_Y	2	1zeeA	2	3	6E9V_Y_Y_merizo_01:1zeeA01:0.59403,6E9V_Y_Y_merizo_02:1zeeA02:0.64603	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9V_Y_Y	2	1zeeA	2	0	6E9V_Y_Y_merizo_01:1zeeA02:0.58857,6E9V_Y_Y_merizo_02:1zeeA01:0.5641	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9V_Y_Y	2	2a2fX	2	0	6E9V_Y_Y_merizo_01:2a2fX02:0.55061,6E9V_Y_Y_merizo_02:2a2fX01:0.51447	[{"cath": "1.20.58.670", "res": "2.500"},{"cath": "1.10.357.30", "res": "2.500"}]
6E9V_Y_Y	2	2b1eA	2	3	6E9V_Y_Y_merizo_01:2b1eA02:0.5222,6E9V_Y_Y_merizo_02:2b1eA03:0.55835	[{"cath": "1.20.1310.30", "res": "2.000"},{"cath": "1.10.357.60", "res": "2.000"}]
6E9V_Y_Y	2	2ra1A	2	3	6E9V_Y_Y_merizo_01:2ra1A02:0.63129,6E9V_Y_Y_merizo_02:2ra1A03:0.55284	[{"cath": "1.20.58.780", "res": "2.410"},{"cath": "1.20.58.770", "res": "2.410"}]
6E9V_Y_Y	2	2ra1A	2	0	6E9V_Y_Y_merizo_01:2ra1A03:0.69107,6E9V_Y_Y_merizo_02:2ra1A02:0.57087	[{"cath": "1.20.58.770", "res": "2.410"},{"cath": "1.20.58.780", "res": "2.410"}]
6E9V_Y_Y	2	2v7kA	2	3	6E9V_Y_Y_merizo_01:2v7kA01:0.53109,6E9V_Y_Y_merizo_02:2v7kA02:0.58466	[{"cath": "1.20.58.1320", "res": "1.700"},{"cath": "1.20.58.480", "res": "1.700"}]
6E9V_Y_Y	2	2yinA	2	3	6E9V_Y_Y_merizo_01:2yinA01:0.59632,6E9V_Y_Y_merizo_02:2yinA03:0.60042	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9V_Y_Y	2	2yinA	2	0	6E9V_Y_Y_merizo_01:2yinA03:0.62645,6E9V_Y_Y_merizo_02:2yinA01:0.58073	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9V_Y_Y	2	3fhnA	5	0	6E9V_Y_Y_merizo_01:3fhnA03:0.56551,6E9V_Y_Y_merizo_02:3fhnA01:0.51023	[{"cath": "1.10.357.100", "res": "3.000"},{"cath": "6.10.280.210", "res": "3.000"}]
6E9V_Y_Y	2	3fhnA	5	2	6E9V_Y_Y_merizo_01:3fhnA03:0.56551,6E9V_Y_Y_merizo_02:3fhnA04:0.50271	[{"cath": "1.10.357.100", "res": "3.000"},{"cath": "1.20.58.670", "res": "3.000"}]
6E9V_Y_Y	2	3i5pA	2	3	6E9V_Y_Y_merizo_01:3i5pA01:0.54197,6E9V_Y_Y_merizo_02:3i5pA03:0.53591	[{"cath": "1.25.40.450", "res": "3.200"},{"cath": "1.20.120.1880", "res": "3.200"}]
6E9V_Y_Y	2	3nfqA	2	0	6E9V_Y_Y_merizo_01:3nfqA02:0.53837,6E9V_Y_Y_merizo_02:3nfqA01:0.61556	[{"cath": "1.20.930.10", "res": "1.850"},{"cath": "1.20.5.170", "res": "1.850"}]
6E9V_Z_Z	2	1zeeA	2	3	6E9V_Z_Z_merizo_01:1zeeA01:0.59402,6E9V_Z_Z_merizo_02:1zeeA02:0.62863	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9V_Z_Z	2	1zeeA	2	0	6E9V_Z_Z_merizo_01:1zeeA02:0.61617,6E9V_Z_Z_merizo_02:1zeeA01:0.58607	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9V_Z_Z	2	2b1eA	2	3	6E9V_Z_Z_merizo_01:2b1eA02:0.55713,6E9V_Z_Z_merizo_02:2b1eA03:0.57296	[{"cath": "1.20.1310.30", "res": "2.000"},{"cath": "1.10.357.60", "res": "2.000"}]
6E9V_Z_Z	2	2pusA	2	3	6E9V_Z_Z_merizo_01:2pusA02:0.54756,6E9V_Z_Z_merizo_02:2pusA04:0.55133	[{"cath": "1.10.287.540", "res": "2.400"},{"cath": "6.10.140.300", "res": "2.400"}]
6E9V_Z_Z	2	2v7kA	2	3	6E9V_Z_Z_merizo_01:2v7kA01:0.53121,6E9V_Z_Z_merizo_02:2v7kA02:0.61928	[{"cath": "1.20.58.1320", "res": "1.700"},{"cath": "1.20.58.480", "res": "1.700"}]
6E9V_Z_Z	2	2yinA	2	3	6E9V_Z_Z_merizo_01:2yinA01:0.52869,6E9V_Z_Z_merizo_02:2yinA03:0.60841	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9V_Z_Z	2	2yinA	2	0	6E9V_Z_Z_merizo_01:2yinA03:0.58755,6E9V_Z_Z_merizo_02:2yinA01:0.52708	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9V_Z_Z	2	3fhnA	5	0	6E9V_Z_Z_merizo_01:3fhnA03:0.54388,6E9V_Z_Z_merizo_02:3fhnA01:0.51703	[{"cath": "1.10.357.100", "res": "3.000"},{"cath": "6.10.280.210", "res": "3.000"}]
6E9V_Z_Z	2	3hl1A	2	0	6E9V_Z_Z_merizo_01:3hl1A02:0.58584,6E9V_Z_Z_merizo_02:3hl1A01:0.6081	[{"cath": "6.10.140.1530", "res": "1.950"},{"cath": "1.20.1260.10", "res": "1.950"}]
6E9V_Z_Z	2	3l1nA	2	3	6E9V_Z_Z_merizo_01:3l1nA01:0.63737,6E9V_Z_Z_merizo_02:3l1nA02:0.54405	[{"cath": "6.10.140.790", "res": "1.300"},{"cath": "1.20.1280.140", "res": "1.300"}]
6E9V_Z_Z	2	3l1nA	2	0	6E9V_Z_Z_merizo_01:3l1nA02:0.52106,6E9V_Z_Z_merizo_02:3l1nA01:0.66471	[{"cath": "1.20.1280.140", "res": "1.300"},{"cath": "6.10.140.790", "res": "1.300"}]
6E9V_Z_Z	2	3pe0A	3	2	6E9V_Z_Z_merizo_01:3pe0A01:0.57586,6E9V_Z_Z_merizo_02:3pe0A02:0.59648	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_Z_Z	2	3pe0A	3	0	6E9V_Z_Z_merizo_01:3pe0A02:0.59875,6E9V_Z_Z_merizo_02:3pe0A01:0.60749	[{"cath": "1.20.58.60", "res": "2.950"},{"cath": "1.20.58.60", "res": "2.950"}]
6E9V_Z_Z	2	4k35A	3	2	6E9V_Z_Z_merizo_01:4k35A03:0.68552,6E9V_Z_Z_merizo_02:4k35A04:0.57687	[{"cath": "1.10.287.1170", "res": "2.000"},{"cath": "1.20.5.420", "res": "2.000"}]
6E9V_Z_Z	2	4k35A	3	0	6E9V_Z_Z_merizo_01:4k35A04:0.61938,6E9V_Z_Z_merizo_02:4k35A03:0.56998	[{"cath": "1.20.5.420", "res": "2.000"},{"cath": "1.10.287.1170", "res": "2.000"}]
6E9Y_A_A	2	1zeeA	2	3	6E9Y_A_A_merizo_01:1zeeA01:0.60243,6E9Y_A_A_merizo_02:1zeeA02:0.61402	[{"cath": "1.20.58.600", "res": "2.310"},{"cath": "1.20.58.480", "res": "2.310"}]
6E9Y_A_A	2	1zeeA	2	0	6E9Y_A_A_merizo_01:1zeeA02:0.6011,6E9Y_A_A_merizo_02:1zeeA01:0.59094	[{"cath": "1.20.58.480", "res": "2.310"},{"cath": "1.20.58.600", "res": "2.310"}]
6E9Y_A_A	2	2b1eA	2	3	6E9Y_A_A_merizo_01:2b1eA02:0.56204,6E9Y_A_A_merizo_02:2b1eA03:0.51821	[{"cath": "1.20.1310.30", "res": "2.000"},{"cath": "1.10.357.60", "res": "2.000"}]
6E9Y_A_A	2	2looA	2	3	6E9Y_A_A_merizo_01:2looA01:0.54561,6E9Y_A_A_merizo_02:2looA02:0.50488	[{"cath": "6.10.250.1330", "res": "NA"},{"cath": "1.10.10.1740", "res": "NA"}]
6E9Y_A_A	2	2v7kA	2	3	6E9Y_A_A_merizo_01:2v7kA01:0.50892,6E9Y_A_A_merizo_02:2v7kA02:0.6265	[{"cath": "1.20.58.1320", "res": "1.700"},{"cath": "1.20.58.480", "res": "1.700"}]
6E9Y_A_A	2	2v7kA	2	0	6E9Y_A_A_merizo_01:2v7kA02:0.61854,6E9Y_A_A_merizo_02:2v7kA01:0.50651	[{"cath": "1.20.58.480", "res": "1.700"},{"cath": "1.20.58.1320", "res": "1.700"}]
6E9Y_A_A	2	2yinA	2	3	6E9Y_A_A_merizo_01:2yinA01:0.5395,6E9Y_A_A_merizo_02:2yinA03:0.64809	[{"cath": "1.25.40.410", "res": "2.700"},{"cath": "1.20.58.740", "res": "2.700"}]
6E9Y_A_A	2	2yinA	2	0	6E9Y_A_A_merizo_01:2yinA03:0.6034,6E9Y_A_A_merizo_02:2yinA01:0.59695	[{"cath": "1.20.58.740", "res": "2.700"},{"cath": "1.25.40.410", "res": "2.700"}]
6E9Y_A_A	2	3axjB	2	3	6E9Y_A_A_merizo_01:3axjB01:0.52521,6E9Y_A_A_merizo_02:3axjB02:0.69171	[{"cath": "1.20.58.190", "res": "2.100"},{"cath": "1.20.58.200", "res": "2.100"}]
6E9Y_A_A	2	3axjB	2	0	6E9Y_A_A_merizo_01:3axjB02:0.67959,6E9Y_A_A_merizo_02:3axjB01:0.61943	[{"cath": "1.20.58.200", "res": "2.100"},{"cath": "1.20.58.190", "res": "2.100"}]
6E9Y_A_A	2	3bvoA	2	0	6E9Y_A_A_merizo_01:3bvoA02:0.69205,6E9Y_A_A_merizo_02:3bvoA01:0.54119	[{"cath": "1.20.1280.20", "res": "3.000"},{"cath": "1.10.287.110", "res": "3.000"}]
6E9Y_A_A	2	3fhnA	5	0	6E9Y_A_A_merizo_01:3fhnA03:0.57745,6E9Y_A_A_merizo_02:3fhnA01:0.60272	[{"cath": "1.10.357.100", "res": "3.000"},{"cath": "6.10.280.210", "res": "3.000"}]
